date,country,new_cases,total_cases,new_deaths,total_deaths,weekly_cases,weekly_deaths,weekly_pct_growth_cases,weekly_pct_growth_deaths,biweekly_cases,biweekly_deaths,biweekly_pct_growth_cases,biweekly_pct_growth_deaths,new_cases_per_million,new_deaths_per_million,total_cases_per_million,total_deaths_per_million,weekly_cases_per_million,weekly_deaths_per_million,biweekly_cases_per_million,biweekly_deaths_per_million,total_deaths_per_100k,new_deaths_per_100k,new_cases_7_day_avg_right,new_deaths_7_day_avg_right,new_cases_per_million_7_day_avg_right,new_deaths_per_million_7_day_avg_right,new_deaths_per_100k_7_day_avg_right,cfr,cfr_100_cases,cfr_short_term,days_since_100_total_cases,days_since_5_total_deaths,days_since_1_total_cases_per_million,days_since_0_1_total_deaths_per_million,days_since_100_total_cases_and_5m_pop,GDP,GDP_scaled,country,c1m_school_closing,c2m_workplace_closing,c3m_cancel_public_events,c4m_restrictions_on_gatherings,c5m_close_public_transport,c6m_stay_at_home_requirements,c7m_restrictions_on_internal_movement,c8ev_international_travel_controls,e1_income_support,e2_debt_contract_relief,h1_public_information_campaigns,h2_testing_policy,h3_contact_tracing,h6m_facial_coverings,h7_vaccination_policy,v2a_vaccine_availability__summary,stringency_index,containment_health_index,v2_vaccine_availability__summary,stringency_index_nonvax,stringency_index_vax,total_vaccinations,total_distributed,people_vaccinated,people_fully_vaccinated_per_hundred,total_vaccinations_per_hundred,people_fully_vaccinated,people_vaccinated_per_hundred,distributed_per_hundred,daily_vaccinations_raw,daily_vaccinations,daily_vaccinations_per_million,share_doses_used,total_boosters,total_boosters_per_hundred
2021-11-08,United States,35987.0,46185883.0,476.0,752612.0,511248.0,7430.0,-2.6,-14.7,1036270.0,16144.0,-1.9,-23.7,105.368706,1.3937117,135230.69,2203.6223,1496.9166,21.754786,3034.163,47.26908,220.36223,0.13937117,73035.43,1061.4286,213.84525,3.1078265,0.31078267,1.6295283,1.6295283,1.4769552,615.0,614.0,610.0,606.0,615.0,24864.393854193502,92.41323283343708,United States,2,1,2,4,1,1,0,1,0,0,2,3,1,2,5,3,49.92,56.92,3,58.8,43.98,822900127,1018313865,425740183,3207.42,7117.1,369014471,3670.48,8913.09,2211083,2602115.0,236380,48.377,57491398,498.05
2021-11-09,United States,31524.0,46217407.0,256.0,752868.0,517425.0,7384.0,-0.9,-14.8,1039737.0,16053.0,1.3,-21.7,92.30119,0.7495592,135322.98,2204.3718,1515.0027,21.6201,3044.3145,47.002636,220.43718,0.074955925,73917.86,1054.8572,216.42896,3.0885856,0.30885857,1.6289706,1.6289706,1.4238005,616.0,615.0,611.0,607.0,616.0,24870.21947613789,92.42203548049866,United States,2,1,2,4,1,1,0,1,0,0,2,3,1,2,5,3,49.92,56.91,3,58.8,43.98,838262465,1040507100,432880170,3262.83,7255.66,375421942,3732.94,9107.69,1955394,2626504.0,238049,49.033,59840992,523.31
2021-11-10,United States,116391.0,46333798.0,1161.0,754029.0,515969.0,7349.0,-7.1,-16.8,1071668.0,16184.0,3.8,-21.0,340.78888,3.3993683,135663.78,2207.7712,1510.7396,21.51762,3137.8074,47.3862,220.77711,0.33993682,73709.86,1049.8572,215.81995,3.0739458,0.3073946,1.6273844,1.6273844,1.3966544,617.0,616.0,612.0,608.0,617.0,24876.04306127521,92.43083504989852,United States,2,1,2,4,1,1,0,1,0,0,2,3,1,2,5,3,49.91,56.91,3,58.8,43.98,840834669,1049241920,433643104,3266.22,7277.25,375840011,3739.2,9182.63,2572204,2627680.0,239087,48.782,61277578,535.69
2021-11-11,United States,82883.0,46416681.0,1587.0,755616.0,524259.0,7486.0,-0.8,-9.1,1052764.0,15719.0,0.8,-23.8,242.67859,4.646682,135906.45,2212.4177,1535.0125,21.918753,3082.457,46.024696,221.24178,0.46466818,74894.14,1069.4286,219.28749,3.1312504,0.31312504,1.6278975,1.6278975,1.425845,618.0,617.0,613.0,609.0,618.0,24881.86460960534,92.43963154163646,United States,2,1,2,4,1,1,0,1,0,0,2,3,1,2,5,3,49.9,56.9,3,58.8,43.98,0,0,0,0.0,0.0,0,0.0,0.0,0,2621149.0,233133,0.0,0,0.0
2021-11-12,United States,93749.0,46510430.0,1345.0,756961.0,539242.0,7643.0,3.1,-0.2,1062314.0,15299.0,2.9,-25.6,274.49387,3.938114,136180.95,2216.356,1578.8822,22.378443,3110.4192,44.79495,221.63559,0.3938114,77034.57,1091.8572,225.5546,3.1969204,0.31969205,1.627508,1.627508,1.4633017,619.0,618.0,614.0,610.0,619.0,24887.684121128288,92.44842495571248,United States,2,1,2,4,1,1,0,1,0,0,2,3,1,2,5,3,49.89,56.89,3,58.8,43.98,846420898,1067581420,435471207,3271.45,7323.73,376551441,3754.0898,9314.72,0,2666650.0,232695,48.438,64411431,562.67
2021-11-13,United States,73647.0,46584077.0,970.0,757931.0,524039.0,7409.0,3.0,-2.3,1032840.0,14992.0,-0.6,-26.0,215.6359,2.8401268,136396.58,2219.196,1534.3683,21.693298,3024.12,43.896065,221.9196,0.28401268,74862.71,1058.4286,219.19547,3.0990427,0.30990428,1.6270173,1.6270173,1.3332758,620.0,619.0,615.0,611.0,620.0,24893.50159584405,92.4572152921266,United States,2,1,2,4,1,1,0,1,0,0,2,3,1,2,5,3,49.89,56.89,3,58.8,43.98,849648309,1073099220,436496377,3274.76,7356.0103,376936538,3763.3901,9360.13,3227411,2736372.0,243033,48.411,66269977,582.73
2021-11-14,United States,122999.0,46707076.0,1734.0,759665.0,557180.0,7529.0,9.2,1.6,1067391.0,14936.0,3.2,-25.3,360.13687,5.0770926,136756.72,2224.2732,1631.404,22.044655,3125.2844,43.732098,222.42732,0.50770926,79597.14,1075.5714,233.05771,3.1492364,0.31492364,1.6264452,1.6264452,1.4245844,621.0,620.0,616.0,612.0,621.0,24899.31703375274,92.46600255087895,United States,2,1,2,4,1,1,0,1,0,0,2,3,1,2,5,3,49.89,56.89,3,58.8,43.98,852450852,1072948770,437320607,3277.92,7380.38,377241971,3770.95,9359.09,2802543,2733348.0,246633,48.578,67977003,596.69
2021-11-15,United States,69276.0,46776352.0,544.0,760209.0,590469.0,7597.0,15.5,2.2,1101717.0,15027.0,9.4,-23.2,202.83775,1.5928134,136959.56,2225.866,1728.873,22.243757,3225.7898,43.998543,222.5866,0.15928134,84352.71,1085.2858,246.98186,3.1776795,0.31776795,1.6251994,1.6251994,1.4523814,622.0,621.0,617.0,613.0,622.0,24905.130434854305,92.47478673196947,United States,2,1,2,4,1,1,0,1,0,0,2,3,1,2,5,3,49.88,56.88,3,58.8,43.98,855239915,1072763310,438320960,3279.55,7397.54,377541609,3777.29,9357.73,2789063,2811911.0,248125,48.685,69496167,606.02997
2021-11-16,United States,33593.0,46809945.0,217.0,760426.0,592538.0,7558.0,14.5,2.4,1109963.0,14942.0,12.8,-22.1,98.35915,0.6353686,137057.92,2226.5012,1734.931,22.129566,3249.9338,43.749664,222.65013,0.06353686,84648.29,1079.7142,247.84729,3.1613665,0.31613666,1.6244967,1.6244967,1.485453,623.0,622.0,618.0,614.0,623.0,24910.941799148568,92.48356783539792,United States,2,1,2,4,1,1,1,1,0,0,2,3,1,2,5,3,51.55,57.95,3,58.8,46.76,857883489,1077340680,439390426,3282.74,7427.87,377849041,3791.08,9392.12,2643574,2906226.0,257114,48.694,70801366,619.79
2021-11-17,United States,133590.0,46943535.0,1080.0,761506.0,609737.0,7477.0,18.2,1.7,1125706.0,14826.0,9.3,-17.8,391.14694,3.162203,137449.06,2229.6636,1785.2891,21.8924,3296.0288,43.410023,222.96635,0.3162203,87105.29,1068.1428,255.0413,3.1274858,0.31274858,1.6221744,1.6221744,1.4654721,624.0,623.0,619.0,615.0,624.0,24916.751126635703,92.49234586116458,United States,2,1,2,4,1,1,1,1,0,0,2,3,1,2,5,3,51.54,57.95,3,58.8,46.76,860622437,1081923900,440311993,3286.33,7458.69,378190655,3800.66,9430.03,2738948,2930046.0,270274,48.7,72321151,637.94
2021-11-18,United States,96915.0,47040450.0,1464.0,762970.0,623769.0,7354.0,19.0,-1.8,1148028.0,14840.0,12.1,-15.9,283.7638,4.286542,137732.83,2233.9502,1826.3743,21.53226,3361.3867,43.45101,223.395,0.4286542,89109.86,1050.5714,260.9106,3.0760372,0.30760372,1.6219445,1.6219445,1.4384408,625.0,624.0,620.0,616.0,625.0,24922.558417315828,92.50112080926954,United States,2,1,2,4,1,1,1,1,0,0,2,3,1,2,5,3,51.53,57.94,3,58.8,46.76,879297239,1106179060,448912106,3289.3,7476.72,385591868,3803.92,9449.83,3077823,2970741.0,274722,48.709,75553622,649.18
2021-11-19,United States,105810.0,47146260.0,1442.0,764412.0,635830.0,7451.0,17.9,-2.5,1175072.0,15094.0,14.5,-11.1,309.80807,4.2221265,138042.64,2238.172,1861.6885,21.816273,3440.5706,44.194717,223.81721,0.42221266,90832.86,1064.4286,265.9555,3.1166105,0.31166103,1.6213629,1.6213629,1.4400154,626.0,625.0,621.0,617.0,626.0,24928.36367118871,92.50989267971252,United States,2,1,2,4,1,1,1,1,0,0,2,3,1,2,5,3,51.53,57.94,3,58.8,46.76,883063720,1109484420,450313052,3292.44,7505.21,386002626,3813.23,8526.33,3766481,3104283.0,281825,42.649,77554597,665.64
2021-11-20,United States,123870.0,47270130.0,3867.0,768279.0,686053.0,10348.0,30.9,39.7,1210092.0,17757.0,17.8,6.5,362.68713,11.322444,138405.33,2249.4946,2008.7397,30.29859,3543.108,51.99189,224.94946,1.1322443,98007.57,1478.2858,286.96283,4.32837,0.432837,1.6252949,1.6252949,2.0055468,627.0,626.0,622.0,618.0,627.0,24934.166888254404,92.51866147249356,United States,2,1,2,4,1,1,1,1,0,0,2,3,1,2,5,3,51.52,57.94,3,58.8,46.76,436669473,550773735,221536566,3238.26,7403.7603,190285140,3755.27,9374.12,1761659,3051850.0,283606,47.869,39958321,672.21
2021-11-21,United States,113822.0,47383952.0,1662.0,769941.0,676876.0,10276.0,21.5,36.5,1234056.0,17805.0,19.1,9.1,333.26694,4.866279,138738.6,2254.3608,1981.8698,30.087776,3613.2737,52.13243,225.4361,0.4866279,96696.57,1468.0,283.12427,4.298254,0.4298254,1.6248982,1.6248982,1.9600998,628.0,627.0,623.0,619.0,628.0,24939.96806851297,92.5274271876128,United States,2,1,2,4,1,1,1,1,0,0,2,3,1,2,5,3,51.52,57.93,3,58.8,46.76,436122872,548043495,220857717,3176.26,7271.43,189574789,3677.43,9180.34,1526894,3026800.0,277937,47.208,40744386,674.45
2021-11-22,United States,46194.0,47430146.0,374.0,770315.0,653794.0,10106.0,10.7,33.0,1244263.0,17703.0,20.1,9.7,135.25446,1.0950593,138873.84,2255.456,1914.2865,29.590023,3643.1594,51.83378,225.5456,0.10950592,93399.14,1443.7142,273.4695,4.227146,0.42271462,1.6241043,1.6241043,1.8741121,629.0,628.0,624.0,620.0,629.0,24945.76721196441,92.5361898250702,United States,2,1,2,4,1,1,1,1,0,0,2,3,1,2,5,3,51.51,57.93,3,58.8,46.76,437171560,547854995,221200215,3177.57,7286.69,189675267,3682.47,9177.6,1048688,2935366.0,275438,47.308,41360521,683.48
2021-11-23,United States,38751.0,47468897.0,177.0,770492.0,658952.0,10066.0,11.2,33.2,1251490.0,17624.0,20.4,9.8,113.4616,0.5182499,138987.31,2255.9744,1929.3889,29.472904,3664.32,51.60247,225.59743,0.051824994,94136.0,1438.0,275.62698,4.210415,0.4210415,1.6231513,1.6231513,1.9208494,630.0,629.0,625.0,621.0,630.0,24951.564318608725,92.5449493848658,United States,2,1,2,4,1,1,1,1,0,0,2,3,1,2,5,3,51.51,57.92,3,58.8,46.76,897785544,1126938765,455663485,3373.79,7757.59,388718237,3916.01,9760.53,1195993,2885756.0,268541,49.737,84409617,739.21
2021-11-24,United States,145378.0,47614275.0,1177.0,771669.0,670740.0,10163.0,10.0,35.9,1280477.0,17640.0,19.5,9.0,425.6618,3.4462159,139412.97,2259.4204,1963.9038,29.756916,3749.1929,51.64932,225.94205,0.34462157,95820.0,1451.8572,280.55768,4.250988,0.4250988,1.6206673,1.6206673,1.8240066,631.0,630.0,626.0,622.0,631.0,24957.359388445795,92.55370586699937,United States,2,1,2,4,1,1,1,1,0,0,2,3,1,2,5,3,51.5,57.92,3,58.8,46.76,889025408,1115713650,450803172,3327.67,7669.86,383852228,3867.0,9646.48,3408321,2976844.0,262190,48.968,85144019,744.35
2021-11-25,United States,101066.0,47715341.0,1560.0,773229.0,674891.0,10259.0,8.2,39.5,1298660.0,17613.0,23.4,12.0,295.9178,4.5676265,139708.89,2263.988,1976.0577,30.038002,3802.4321,51.570263,226.3988,0.45676267,96413.0,1465.5714,282.29398,4.291143,0.4291143,1.620504,1.620504,1.7374325,632.0,631.0,627.0,623.0,632.0,24963.15242147568,92.56245927147104,United States,2,1,2,4,1,1,1,1,0,0,2,3,1,2,5,3,51.5,57.92,3,58.8,46.76,0,0,0,0.0,0.0,0,0.0,0.0,0,2798100.0,244187,0.0,0,0.0
2021-11-26,United States,106535.0,47821876.0,1374.0,774603.0,675616.0,10191.0,6.3,36.8,1311446.0,17642.0,23.5,15.3,311.93085,4.023025,140020.81,2268.0112,1978.1805,29.8389,3839.8691,51.655174,226.80112,0.4023025,96516.57,1455.8572,282.59723,4.2627,0.42627,1.6197671,1.6197671,1.7198896,633.0,632.0,628.0,624.0,633.0,24968.943417698552,92.57120959828104,United States,2,1,2,4,1,1,1,1,0,0,2,3,1,2,5,3,51.5,57.92,3,58.8,46.76,0,0,0,0.0,0.0,0,0.0,0.0,0,2526512.0,223591,0.0,0,0.0
2021-11-27,United States,72723.0,47894599.0,465.0,775068.0,624469.0,6789.0,-9.0,-34.4,1310522.0,17137.0,26.9,14.3,212.93047,1.3615041,140233.75,2269.3726,1828.424,19.87796,3837.1636,50.17655,226.93726,0.1361504,89209.86,969.8571,261.2034,2.8397086,0.28397086,1.6182785,1.6182785,1.1134309,634.0,633.0,629.0,625.0,634.0,24974.73237711424,92.57995684742912,United States,2,1,2,4,1,1,1,3,0,0,2,3,1,2,5,3,54.86,60.08,3,58.8,52.31,0,0,0,0.0,0.0,0,0.0,0.0,0,2378866.0,195249,0.0,0,0.0
2021-11-28,United States,81747.0,47976346.0,563.0,775631.0,592394.0,5690.0,-12.5,-44.6,1269270.0,15966.0,18.9,6.9,239.35242,1.6484448,140473.1,2271.021,1734.5094,16.660126,3716.3792,46.747902,227.10211,0.16484448,84627.71,812.8571,247.78705,2.380018,0.2380018,1.6166946,1.6166946,0.91219664,635.0,634.0,630.0,626.0,635.0,24980.519299722684,92.58870101891522,United States,2,1,2,4,1,1,1,3,0,0,2,3,1,2,5,3,54.86,60.07,3,58.8,52.31,0,0,0,0.0,0.0,0,0.0,0.0,0,2264525.0,185842,0.0,0,0.0
2021-11-29,United States,51800.0,48028146.0,214.0,775845.0,598000.0,5530.0,-8.5,-45.3,1251794.0,15636.0,13.6,4.1,151.66862,0.6265847,140624.77,2271.6477,1750.9236,16.19165,3665.21,45.781673,227.16476,0.06265847,85428.57,790.0,250.13194,2.313093,0.2313093,1.6153965,1.6153965,0.86972934,636.0,635.0,631.0,627.0,636.0,24986.304185523943,92.5974421127394,United States,2,1,2,4,1,1,1,3,0,0,2,3,1,2,5,3,54.85,60.07,3,58.8,52.31,880503244,1091324455,444768830,3274.99,7600.32,377277452,3819.56,9459.01,0,2218486.0,183489,48.665,88756798,771.24
2021-11-30,United States,56537.0,48084683.0,193.0,776038.0,615786.0,5546.0,-6.6,-44.9,1274738.0,15612.0,14.8,4.5,165.5384,0.5650974,140790.31,2272.2126,1803.0004,16.238499,3732.3894,45.711403,227.22127,0.05650974,87969.43,792.2857,257.57147,2.3197856,0.23197855,1.6138985,1.6138985,0.80839235,637.0,636.0,632.0,628.0,637.0,24992.08703451819,92.60618012890193,United States,2,1,1,3,1,1,1,3,0,0,2,3,1,2,5,3,48.68,56.09,3,56.02,43.98,883354576,1096211835,445530454,3280.22,7633.51,377740844,3828.31,9498.8,2851332,2299251.0,194227,48.670002,90415627,790.69
2021-12-01,United States,93479.0,48178162.0,1663.0,777701.0,563887.0,6032.0,-15.9,-40.6,1234627.0,16195.0,9.7,9.2,273.7033,4.8692074,141064.02,2277.082,1651.0419,17.66149,3614.9456,47.418407,227.70819,0.4869207,80555.29,861.7143,235.86313,2.52307,0.252307,1.614219,1.614219,0.89115286,638.0,637.0,633.0,629.0,638.0,24997.86784670525,92.61491506740252,United States,2,1,1,3,1,1,1,3,0,0,2,3,1,2,5,3,48.66,56.08,3,56.02,43.98,886214620,1101041655,446256771,3285.08,7660.45,378318030,3835.75,9537.46,2860044,2226939.0,194865,48.634,92011245,805.82
2021-12-02,United States,120690.0,48298852.0,1622.0,779323.0,583511.0,6094.0,-13.5,-40.6,1258402.0,16353.0,9.6,10.2,353.3762,4.749161,141417.39,2281.831,1708.5002,17.843023,3684.558,47.881023,228.1831,0.47491607,83358.71,870.5714,244.07147,2.5490034,0.25490034,1.6135435,1.6135435,0.93209785,639.0,638.0,634.0,630.0,639.0,25003.64662208507,92.62364692824114,United States,2,1,1,3,1,1,1,3,0,0,2,3,1,2,5,3,48.65,56.07,3,56.02,43.98,906361661,1124069335,455162307,3311.97,7740.08,386205513,3859.17,9557.91,3897165,2529200.0,224148,48.969,95953971,837.55
2021-12-03,United States,133075.0,48431927.0,1727.0,781050.0,610051.0,6447.0,-9.7,-36.7,1285667.0,16638.0,9.4,10.2,389.63904,5.0565968,141807.03,2286.8877,1786.2085,18.876596,3764.389,48.715496,228.68877,0.5056597,87150.14,921.0,255.17264,2.6966565,0.26966566,1.6126759,1.6126759,0.97837174,640.0,639.0,635.0,631.0,640.0,25009.42336065788,92.6323757114181,United States,2,1,1,3,1,1,1,3,0,0,2,3,1,2,5,3,48.63,56.05,3,56.02,43.98,910084821,1129070065,456086780,3317.9,7769.65,386929687,3866.88,9600.7,3723160,2800597.0,248868,48.947,98076818,853.88
2021-12-04,United States,143869.0,48575796.0,1244.0,782294.0,681197.0,7226.0,9.1,6.4,1305666.0,14015.0,7.9,-21.1,421.24353,3.6423895,142228.27,2290.53,1994.5215,21.15748,3822.9453,41.035442,229.05301,0.36423895,97313.86,1032.2858,284.93164,3.0224972,0.30224973,1.6104605,1.6104605,1.0773176,641.0,640.0,636.0,632.0,641.0,25015.1980624235,92.64110141693314,United States,2,1,1,3,1,1,1,3,0,0,2,3,1,2,5,3,48.61,56.04,3,56.02,43.98,926832116,1147118310,463462782,3374.5,7926.54,392959600,3937.8801,9770.97,4355596,3162337.0,288656,49.889,101762583,886.35
2021-12-05,United States,151567.0,48727363.0,1641.0,783935.0,751017.0,8304.0,26.8,45.9,1343411.0,13994.0,8.9,-21.4,443.783,4.804792,142672.05,2295.335,2198.9521,24.313828,3933.4614,40.973953,229.5335,0.48047918,107288.14,1186.2858,314.13602,3.473404,0.3473404,1.6088189,1.6088189,1.230421,642.0,641.0,637.0,633.0,642.0,25020.97072738182,92.6498240447861,United States,2,1,1,3,1,1,1,3,0,0,2,3,1,2,5,3,48.6,56.04,3,56.02,43.98,930424663,1145760670,464267945,3379.61,7952.07,393702749,3944.04,9760.0,3592547,3412177.0,307365,50.101,103844714,900.86
2021-12-06,United States,67352.0,48794715.0,572.0,784507.0,766569.0,8662.0,28.2,56.6,1364569.0,14192.0,9.7,-19.8,197.20436,1.6747965,142869.27,2297.0098,2244.4878,25.36204,3995.4114,41.55369,229.70097,0.16747965,109509.86,1237.4286,320.6411,3.6231487,0.36231485,1.6077704,1.6077704,1.2820892,643.0,642.0,638.0,634.0,643.0,25026.74135553307,92.65854359497732,United States,2,1,1,3,1,1,1,3,0,0,2,3,1,2,5,3,48.59,56.03,3,56.02,43.98,933097577,1145116010,464865806,3384.9,7974.99,394366896,3950.67,9755.26,2672914,3530629.0,322337,50.259,105278479,912.08
2021-12-07,United States,55314.0,48850029.0,281.0,784788.0,765346.0,8750.0,24.3,57.8,1381132.0,14296.0,10.4,-18.9,161.9575,0.8227584,143031.22,2297.8325,2240.907,25.619701,4043.9072,41.8582,229.78325,0.08227584,109335.14,1250.0,320.12955,3.6599572,0.36599573,1.6065252,1.6065252,1.4011904,644.0,643.0,639.0,635.0,644.0,25032.509946877195,92.6672600675067,United States,2,1,1,3,1,1,1,3,0,0,2,3,1,2,5,3,48.58,56.02,3,56.02,43.98,936125727,1149053610,465533975,3392.18,8005.95,395097539,3957.88,9796.82,3028150,3552007.0,321261,50.223,106937907,928.97
2021-12-08,United States,184043.0,49034072.0,1288.0,786076.0,855910.0,8375.0,51.8,38.8,1419797.0,14407.0,10.9,-18.3,538.87164,3.77122,143570.1,2301.6038,2506.0752,24.521713,4157.117,42.183205,230.16037,0.37712198,122272.86,1196.4286,358.01074,3.503102,0.3503102,1.603122,1.603122,1.413755,645.0,644.0,640.0,636.0,645.0,25038.27650141419,92.67597346237427,United States,2,1,1,3,1,1,1,3,0,0,2,3,1,2,5,3,48.57,56.01,3,56.02,43.98,921786236,1135726445,457758321,3336.17,7890.08,388214369,3895.03,9702.5,4036922,3726072.0,327233,49.186,106722218,927.71
2021-12-09,United States,125548.0,49159620.0,1832.0,787908.0,860768.0,8585.0,47.5,40.9,1444279.0,14679.0,11.2,-16.7,367.60025,5.364033,143937.69,2306.9678,2520.2993,25.136587,4228.7993,42.97961,230.69676,0.53640336,122966.86,1226.4286,360.04276,3.590941,0.35909408,1.6027545,1.6027545,1.4356188,646.0,645.0,641.0,637.0,646.0,25044.041019143944,92.68468377957984,United States,2,1,1,3,1,1,1,3,0,0,2,3,1,2,5,3,48.55,56.0,3,56.02,43.98,881980876,1089097945,435750739,3340.39,7910.57,371357187,3892.0,9730.95,3102955,3634481.0,324097,49.151,104403171,946.97
2021-12-10,United States,129708.0,49289328.0,1480.0,789388.0,857401.0,8338.0,40.5,29.3,1467452.0,14785.0,11.9,-16.2,379.78058,4.3333893,144317.47,2311.301,2510.441,24.41338,4296.6494,43.289974,231.13011,0.43333894,122485.86,1191.1428,358.6344,3.4876256,0.34876257,1.6015394,1.6015394,1.3540418,647.0,646.0,642.0,638.0,647.0,25049.80350006651,92.69339101912348,United States,2,1,1,3,1,1,1,3,0,0,2,3,1,2,5,3,48.54,55.98,3,56.02,43.98,887724021,1094999355,436944893,3347.02,7946.57,372360796,3899.86,9781.8,5743145,3941093.0,333532,49.131,108002237,968.83
2021-12-11,United States,137431.0,49426759.0,1162.0,790550.0,850963.0,8256.0,24.9,14.3,1532160.0,15482.0,16.9,-9.7,402.39328,3.4022963,144719.86,2314.7034,2491.5906,24.173286,4486.1123,45.33077,231.47034,0.34022963,121566.14,1179.4286,355.9415,3.4533265,0.34533265,1.5994372,1.5994372,1.4641231,648.0,647.0,643.0,639.0,648.0,25055.563944182068,92.70209518100548,United States,2,1,1,3,1,1,1,3,0,0,2,3,1,2,5,3,48.53,55.97,3,56.02,43.98,891652825,1100056975,437921760,3355.53,7988.8,373109413,3912.11,9817.83,3928804,3898169.0,336733,49.224,110252371,990.72003
2021-12-12,United States,135573.0,49562332.0,1971.0,792521.0,834969.0,8586.0,11.2,3.4,1585986.0,16890.0,25.0,5.8,396.95312,5.7710204,145116.81,2320.4744,2444.7607,25.139515,4643.713,49.453342,232.04744,0.57710207,119281.29,1226.5714,349.25153,3.5913591,0.35913593,1.599039,1.599039,1.4714376,649.0,648.0,644.0,640.0,649.0,25061.32235149044,92.71079626522555,United States,2,1,1,3,1,1,1,3,0,0,2,3,1,2,5,3,48.52,55.97,3,56.02,43.98,894307707,1100261835,438497418,3359.17,8008.03,373610994,3916.28,9822.64,2654882,3785168.0,328296,49.307,111855901,1002.32
2021-12-13,United States,63967.0,49626299.0,490.0,793011.0,831584.0,8504.0,8.5,-1.8,1598153.0,17166.0,27.7,9.8,187.29318,1.4347032,145304.11,2321.9092,2434.8496,24.899422,4679.3374,50.261463,232.19092,0.14347033,118797.71,1214.8572,347.83563,3.5570602,0.355706,1.5979652,1.5979652,1.3939818,650.0,649.0,645.0,641.0,650.0,25067.07872199157,92.71949427178365,United States,2,1,1,3,1,1,1,3,0,0,2,3,1,2,5,3,48.51,55.96,3,56.02,43.98,877532023,1077828720,429987948,3299.59,7875.14,366072744,3849.24,9645.54,2037187,3721063.0,318700,48.561,110547928,991.49
2021-12-14,United States,58109.0,49684408.0,306.0,793317.0,834379.0,8529.0,9.0,-2.5,1599725.0,17279.0,25.5,10.7,170.14116,0.8959575,145474.25,2322.8052,2443.0332,24.97262,4683.94,50.592323,232.2805,0.08959576,119197.0,1218.4286,349.00473,3.5675173,0.3567517,1.5967122,1.5967122,1.2520607,651.0,650.0,646.0,642.0,651.0,25072.833055685565,92.72818920067988,United States,2,1,1,3,1,1,1,3,0,0,2,3,1,2,5,3,48.5,55.95,3,56.02,43.98,879758118,1082714830,430486033,3304.41,7898.5103,366540957,3854.2,9687.2705,2226095,3633201.0,308794,48.501,111830999,1005.21
2021-12-15,United States,185683.0,49870091.0,1312.0,794629.0,836019.0,8553.0,-2.3,2.1,1691929.0,16928.0,37.0,4.5,543.67346,3.8414912,146017.92,2326.6465,2447.835,25.042892,4953.91,49.564606,232.66466,0.3841491,119431.29,1221.8572,349.69073,3.577556,0.3577556,1.593398,1.593398,1.1388557,652.0,651.0,647.0,643.0,652.0,25078.58535257244,92.73688105191432,United States,2,1,1,3,1,1,1,3,0,0,2,3,1,2,5,3,48.49,55.95,3,56.02,43.98,880698304,1084602330,430051392,3247.72,7775.37,366260497,3777.17,9521.0205,3087442,3516771.0,309811,47.752,113464103,1012.18
2021-12-16,United States,125442.0,49995533.0,1908.0,796537.0,835913.0,8629.0,-2.9,0.5,1696681.0,17214.0,34.8,5.3,367.2899,5.586559,146385.22,2332.2332,2447.5247,25.265417,4967.824,50.402004,233.22331,0.55865586,119416.14,1232.7142,349.6464,3.6093452,0.36093453,1.5932163,1.5932163,1.1256652,653.0,652.0,648.0,644.0,653.0,25084.33561265224,92.745569825487,United States,2,1,1,3,1,1,1,3,0,0,2,3,1,2,5,3,48.49,55.94,3,56.02,43.98,902944749,1112112185,439696406,3317.34,7956.67,374888400,3854.65,9741.51,3272061,3539202.0,313592,48.572,118068723,1051.36
2021-12-17,United States,146477.0,50142010.0,1900.0,798437.0,852682.0,9049.0,-0.6,8.5,1710083.0,17387.0,33.0,4.5,428.87964,5.563135,146814.1,2337.7961,2496.6238,26.495163,5007.0645,50.908543,233.77962,0.5563135,121811.71,1292.7142,356.66052,3.7850232,0.37850234,1.5923514,1.5923514,1.1823411,654.0,653.0,649.0,645.0,654.0,25090.083835924743,92.7542555213976,United States,2,1,1,3,1,1,1,3,0,0,2,3,1,2,5,3,48.48,55.93,3,56.02,43.98,906294428,1120358085,440498959,3322.33,7986.66,375452268,3862.02,9803.35,3349679,3199601.0,306664,48.463,120091147,1069.42
2021-12-18,United States,162668.0,50304678.0,1115.0,799552.0,877919.0,9002.0,3.2,9.0,1728882.0,17258.0,32.4,23.1,476.28635,3.2646818,147290.38,2341.061,2570.5168,26.357548,5062.1074,50.530834,234.1061,0.3264682,125417.0,1286.0,367.21667,3.765364,0.3765364,1.5894188,1.5894188,1.0517461,655.0,654.0,650.0,646.0,655.0,25095.83002239006,92.76293813964628,United States,2,1,1,3,1,1,1,3,0,0,2,3,1,2,5,3,48.47,55.93,3,56.02,43.98,414312386,510420655,199332758,3201.45,7706.46,171558419,3720.12,9405.52,1448739,3043630.0,285869,47.074,56931886,1041.78
