,GDP,GDP_scaled
2021-11-30,24992.08703451819,92.60618012890191
2021-12-01,24997.867846705252,92.61491506740253
2021-12-02,25003.64662208507,92.62364692824114
2021-12-03,25009.42336065788,92.6323757114181
2021-12-04,25015.1980624235,92.64110141693314
2021-12-05,25020.97072738182,92.6498240447861
2021-12-06,25026.74135553307,92.65854359497732
2021-12-07,25032.509946877195,92.6672600675067
2021-12-08,25038.27650141419,92.67597346237427
2021-12-09,25044.041019143944,92.68468377957984
2021-12-10,25049.80350006651,92.69339101912348
