date,state,total_vaccinations,total_distributed,people_vaccinated,people_fully_vaccinated_per_hundred,total_vaccinations_per_hundred,people_fully_vaccinated,people_vaccinated_per_hundred,distributed_per_hundred,daily_vaccinations_raw,daily_vaccinations,daily_vaccinations_per_million,share_doses_used,total_boosters,total_boosters_per_hundred
2022-05-14,AlabamaAlaskaAmerican SamoaArizonaArkansasBureau of PrisonsCaliforniaColoradoConnecticutDelawareDept of DefenseDistrict of ColumbiaFederated States of MicronesiaFloridaGeorgiaGuamHawaiiIdahoIllinoisIndian Health SvcIndianaIowaKansasKentuckyLong Term CareLouisianaMaineMarshall IslandsMarylandMassachusettsMichiganMinnesotaMississippiMissouriMontanaNebraskaNevadaNew HampshireNew JerseyNew MexicoNew York StateNorth CarolinaNorth DakotaNorthern Mariana IslandsOhioOklahomaOregonPennsylvaniaPuerto RicoRepublic of PalauRhode IslandSouth CarolinaSouth DakotaTennesseeTexasUnited StatesUtahVermontVeterans HealthVirgin IslandsVirginiaWashingtonWest VirginiaWisconsinWyoming,1066512259,1351478245,473552772,3511.91,9197.78,404775949,4086.32,11548.74,847444,793492.0,70903,44.743,219312481,1872.77
2022-05-15,AlabamaAlaskaAmerican SamoaArizonaArkansasBureau of PrisonsCaliforniaColoradoConnecticutDelawareDept of DefenseDistrict of ColumbiaFederated States of MicronesiaFloridaGeorgiaGuamHawaiiIdahoIllinoisIndian Health SvcIndianaIowaKansasKentuckyLong Term CareLouisianaMaineMarshall IslandsMarylandMassachusettsMichiganMinnesotaMississippiMissouriMontanaNebraskaNevadaNew HampshireNew JerseyNew MexicoNew York StateNorth CarolinaNorth DakotaNorthern Mariana IslandsOhioOklahomaOregonPennsylvaniaPuerto RicoRepublic of PalauRhode IslandSouth CarolinaSouth DakotaTennesseeTexasUnited StatesUtahVermontVeterans HealthVirgin IslandsVirginiaWashingtonWest VirginiaWisconsinWyoming,1067035052,1351488845,473626024,3512.9,9203.24,404839034,4087.61,11548.82,522793,781250.0,70740,44.775,219700842,1875.96
2022-05-16,AlabamaAlaskaAmerican SamoaArizonaArkansasBureau of PrisonsCaliforniaColoradoConnecticutDelawareDept of DefenseDistrict of ColumbiaFederated States of MicronesiaFloridaGeorgiaGuamHawaiiIdahoIllinoisIndian Health SvcIndianaIowaKansasKentuckyLong Term CareLouisianaMaineMarshall IslandsMarylandMassachusettsMichiganMinnesotaMississippiMissouriMontanaNebraskaNevadaNew HampshireNew JerseyNew MexicoNew York StateNorth CarolinaNorth DakotaNorthern Mariana IslandsOhioOklahomaOregonPennsylvaniaPuerto RicoRepublic of PalauRhode IslandSouth CarolinaSouth DakotaTennesseeTexasUnited StatesUtahVermontVeterans HealthVirgin IslandsVirginiaWashingtonWest VirginiaWisconsinWyoming,1067336920,1351700945,473669337,3513.2,9206.03,404876754,4087.92,11550.04,301868,741912.0,70149,44.785,219922703,1878.1
2022-05-17,AlabamaAlaskaAmerican SamoaArizonaArkansasBureau of PrisonsCaliforniaColoradoConnecticutDelawareDept of DefenseDistrict of ColumbiaFederated States of MicronesiaFloridaGeorgiaGuamHawaiiIdahoIllinoisIndian Health SvcIndianaIowaKansasKentuckyLong Term CareLouisianaMaineMarshall IslandsMarylandMassachusettsMichiganMinnesotaMississippiMissouriMontanaNebraskaNevadaNew HampshireNew JerseyNew MexicoNew York StateNorth CarolinaNorth DakotaNorthern Mariana IslandsOhioOklahomaOregonPennsylvaniaPuerto RicoRepublic of PalauRhode IslandSouth CarolinaSouth DakotaTennesseeTexasUnited StatesUtahVermontVeterans HealthVirgin IslandsVirginiaWashingtonWest VirginiaWisconsinWyoming,1068276891,1352379145,473798111,3514.16,9213.66,404992639,4088.98,11556.02,939971,755029.0,69676,44.8,220622228,1883.72
2022-05-18,AlabamaAlaskaAmerican SamoaArizonaArkansasBureau of PrisonsCaliforniaColoradoConnecticutDelawareDept of DefenseDistrict of ColumbiaFederated States of MicronesiaFloridaGeorgiaGuamHawaiiIdahoIllinoisIndian Health SvcIndianaIowaKansasKentuckyLong Term CareLouisianaMaineMarshall IslandsMarylandMassachusettsMichiganMinnesotaMississippiMissouriMontanaNebraskaNevadaNew HampshireNew JerseyNew MexicoNew York StateNorth CarolinaNorth DakotaNorthern Mariana IslandsOhioOklahomaOregonPennsylvaniaPuerto RicoRepublic of PalauRhode IslandSouth CarolinaSouth DakotaTennesseeTexasUnited StatesUtahVermontVeterans HealthVirgin IslandsVirginiaWashingtonWest VirginiaWisconsinWyoming,1069018292,1353991045,473912262,3515.23,9221.11,405090972,4090.31,11568.15,741401,757723.0,70197,44.786,221156709,1888.82
2022-05-19,AlabamaAlaskaAmerican SamoaArizonaArkansasBureau of PrisonsCaliforniaColoradoConnecticutDelawareDept of DefenseDistrict of ColumbiaFederated States of MicronesiaFloridaGeorgiaGuamHawaiiIdahoIllinoisIndian Health SvcIndianaIowaKansasKentuckyLong Term CareLouisianaMaineMarshall IslandsMarylandMassachusettsMichiganMinnesotaMississippiMissouriMontanaNebraskaNevadaNew HampshireNew JerseyNew MexicoNew York StateNorth CarolinaNorth DakotaNorthern Mariana IslandsOhioOklahomaOregonPennsylvaniaPuerto RicoRepublic of PalauRhode IslandSouth CarolinaSouth DakotaTennesseeTexasUnited StatesUtahVermontVeterans HealthVirgin IslandsVirginiaWashingtonWest VirginiaWisconsinWyoming,484132881,612867400,214849165,3394.91,8912.41,183420337,3951.82,11165.45,367369,758648.0,69692,43.255,99939819,1829.36
2022-05-20,AlabamaAlaskaAmerican SamoaArizonaArkansasBureau of PrisonsCaliforniaColoradoConnecticutDelawareDept of DefenseDistrict of ColumbiaFederated States of MicronesiaFloridaGeorgiaGuamHawaiiIdahoIllinoisIndian Health SvcIndianaIowaKansasKentuckyLong Term CareLouisianaMaineMarshall IslandsMarylandMassachusettsMichiganMinnesotaMississippiMissouriMontanaNebraskaNevadaNew HampshireNew JerseyNew MexicoNew York StateNorth CarolinaNorth DakotaNorthern Mariana IslandsOhioOklahomaOregonPennsylvaniaPuerto RicoRepublic of PalauRhode IslandSouth CarolinaSouth DakotaTennesseeTexasUnited StatesUtahVermontVeterans HealthVirgin IslandsVirginiaWashingtonWest VirginiaWisconsinWyoming,1067955044,1354571755,472931448,3462.29,9094.33,404272165,4030.51,11407.78,343712,746200.0,68597,44.006,221817103,1870.3
2022-05-21,AlabamaAlaskaAmerican SamoaArizonaArkansasBureau of PrisonsCaliforniaColoradoConnecticutDelawareDept of DefenseDistrict of ColumbiaFederated States of MicronesiaFloridaGeorgiaGuamHawaiiIdahoIllinoisIndian Health SvcIndianaIowaKansasKentuckyLong Term CareLouisianaMaineMarshall IslandsMarylandMassachusettsMichiganMinnesotaMississippiMissouriMontanaNebraskaNevadaNew HampshireNew JerseyNew MexicoNew York StateNorth CarolinaNorth DakotaNorthern Mariana IslandsOhioOklahomaOregonPennsylvaniaPuerto RicoRepublic of PalauRhode IslandSouth CarolinaSouth DakotaTennesseeTexasUnited StatesUtahVermontVeterans HealthVirgin IslandsVirginiaWashingtonWest VirginiaWisconsinWyoming,1068875205,1356597755,473056762,3463.31,9102.46,404389339,4031.58,11423.45,920161,756724.0,71040,43.985,222499944,1876.42
2022-05-22,AlabamaAlaskaAmerican SamoaArizonaArkansasBureau of PrisonsCaliforniaColoradoConnecticutDelawareDept of DefenseDistrict of ColumbiaFederated States of MicronesiaFloridaGeorgiaGuamHawaiiIdahoIllinoisIndian Health SvcIndianaIowaKansasKentuckyLong Term CareLouisianaMaineMarshall IslandsMarylandMassachusettsMichiganMinnesotaMississippiMissouriMontanaNebraskaNevadaNew HampshireNew JerseyNew MexicoNew York StateNorth CarolinaNorth DakotaNorthern Mariana IslandsOhioOklahomaOregonPennsylvaniaPuerto RicoRepublic of PalauRhode IslandSouth CarolinaSouth DakotaTennesseeTexasUnited StatesUtahVermontVeterans HealthVirgin IslandsVirginiaWashingtonWest VirginiaWisconsinWyoming,1069384687,1356633355,473130486,3463.77,9105.68,404449862,4032.09,11424.68,509482,754951.0,67984,43.996,222877269,1878.6901
2022-05-23,AlabamaAlaskaAmerican SamoaArizonaArkansasBureau of PrisonsCaliforniaColoradoConnecticutDelawareDept of DefenseDistrict of ColumbiaFederated States of MicronesiaFloridaGeorgiaGuamHawaiiIdahoIllinoisIndian Health SvcIndianaIowaKansasKentuckyLong Term CareLouisianaMaineMarshall IslandsMarylandMassachusettsMichiganMinnesotaMississippiMissouriMontanaNebraskaNevadaNew HampshireNew JerseyNew MexicoNew York StateNorth CarolinaNorth DakotaNorthern Mariana IslandsOhioOklahomaOregonPennsylvaniaPuerto RicoRepublic of PalauRhode IslandSouth CarolinaSouth DakotaTennesseeTexasUnited StatesUtahVermontVeterans HealthVirgin IslandsVirginiaWashingtonWest VirginiaWisconsinWyoming,1069673065,1356633355,473173987,3464.25,9109.01,404484494,4032.77,11424.68,288378,753156.0,68827,44.012,223088318,1880.88
2022-05-24,AlabamaAlaskaAmerican SamoaArizonaArkansasBureau of PrisonsCaliforniaColoradoConnecticutDelawareDept of DefenseDistrict of ColumbiaFederated States of MicronesiaFloridaGeorgiaGuamHawaiiIdahoIllinoisIndian Health SvcIndianaIowaKansasKentuckyLong Term CareLouisianaMaineMarshall IslandsMarylandMassachusettsMichiganMinnesotaMississippiMissouriMontanaNebraskaNevadaNew HampshireNew JerseyNew MexicoNew York StateNorth CarolinaNorth DakotaNorthern Mariana IslandsOhioOklahomaOregonPennsylvaniaPuerto RicoRepublic of PalauRhode IslandSouth CarolinaSouth DakotaTennesseeTexasUnited StatesUtahVermontVeterans HealthVirgin IslandsVirginiaWashingtonWest VirginiaWisconsinWyoming,1069659633,1356860555,472827658,3409.5,8971.47,404185831,3968.2,11250.06,1101430,776408.0,70521,43.221,223687227,1857.93
2022-05-25,AlabamaAlaskaAmerican SamoaArizonaArkansasBureau of PrisonsCaliforniaColoradoConnecticutDelawareDept of DefenseDistrict of ColumbiaFederated States of MicronesiaFloridaGeorgiaGuamHawaiiIdahoIllinoisIndian Health SvcIndianaIowaKansasKentuckyLong Term CareLouisianaMaineMarshall IslandsMarylandMassachusettsMichiganMinnesotaMississippiMissouriMontanaNebraskaNevadaNew HampshireNew JerseyNew MexicoNew York StateNorth CarolinaNorth DakotaNorthern Mariana IslandsOhioOklahomaOregonPennsylvaniaPuerto RicoRepublic of PalauRhode IslandSouth CarolinaSouth DakotaTennesseeTexasUnited StatesUtahVermontVeterans HealthVirgin IslandsVirginiaWashingtonWest VirginiaWisconsinWyoming,1071472929,1359842255,473426037,3465.98,9123.45,404697623,4034.68,11449.58,697655,770345.0,68028,43.987,224430890,1891.67
2022-05-26,AlabamaAlaskaAmerican SamoaArizonaArkansasBureau of PrisonsCaliforniaColoradoConnecticutDelawareDept of DefenseDistrict of ColumbiaFederated States of MicronesiaFloridaGeorgiaGuamHawaiiIdahoIllinoisIndian Health SvcIndianaIowaKansasKentuckyLong Term CareLouisianaMaineMarshall IslandsMarylandMassachusettsMichiganMinnesotaMississippiMissouriMontanaNebraskaNevadaNew HampshireNew JerseyNew MexicoNew York StateNorth CarolinaNorth DakotaNorthern Mariana IslandsOhioOklahomaOregonPennsylvaniaPuerto RicoRepublic of PalauRhode IslandSouth CarolinaSouth DakotaTennesseeTexasUnited StatesUtahVermontVeterans HealthVirgin IslandsVirginiaWashingtonWest VirginiaWisconsinWyoming,1072563646,1362490055,473571342,3466.99,9131.41,404836182,4035.7,11486.3,1090717,822159.0,70058,43.886,225244971,1897.76
2022-05-27,AlabamaAlaskaAmerican SamoaArizonaArkansasBureau of PrisonsCaliforniaColoradoConnecticutDelawareDept of DefenseDistrict of ColumbiaFederated States of MicronesiaFloridaGeorgiaGuamHawaiiIdahoIllinoisIndian Health SvcIndianaIowaKansasKentuckyLong Term CareLouisianaMaineMarshall IslandsMarylandMassachusettsMichiganMinnesotaMississippiMissouriMontanaNebraskaNevadaNew HampshireNew JerseyNew MexicoNew York StateNorth CarolinaNorth DakotaNorthern Mariana IslandsOhioOklahomaOregonPennsylvaniaPuerto RicoRepublic of PalauRhode IslandSouth CarolinaSouth DakotaTennesseeTexasUnited StatesUtahVermontVeterans HealthVirgin IslandsVirginiaWashingtonWest VirginiaWisconsinWyoming,996995860,1272803600,441088088,3395.51,8946.51,376279825,3954.6,11274.62,845416,849334.0,73393,43.017,208631995,1860.13
2022-05-28,AlabamaAlaskaAmerican SamoaArizonaArkansasBureau of PrisonsCaliforniaColoradoConnecticutDelawareDept of DefenseDistrict of ColumbiaFederated States of MicronesiaFloridaGeorgiaGuamHawaiiIdahoIllinoisIndian Health SvcIndianaIowaKansasKentuckyLong Term CareLouisianaMaineMarshall IslandsMarylandMassachusettsMichiganMinnesotaMississippiMissouriMontanaNebraskaNevadaNew HampshireNew JerseyNew MexicoNew York StateNorth CarolinaNorth DakotaNorthern Mariana IslandsOhioOklahomaOregonPennsylvaniaPuerto RicoRepublic of PalauRhode IslandSouth CarolinaSouth DakotaTennesseeTexasUnited StatesUtahVermontVeterans HealthVirgin IslandsVirginiaWashingtonWest VirginiaWisconsinWyoming,0,0,0,0.0,0.0,0,0.0,0.0,0,772317.0,66180,0.0,0,0.0
2022-05-29,AlabamaAlaskaAmerican SamoaArizonaArkansasBureau of PrisonsCaliforniaColoradoConnecticutDelawareDept of DefenseDistrict of ColumbiaFederated States of MicronesiaFloridaGeorgiaGuamHawaiiIdahoIllinoisIndian Health SvcIndianaIowaKansasKentuckyLong Term CareLouisianaMaineMarshall IslandsMarylandMassachusettsMichiganMinnesotaMississippiMissouriMontanaNebraskaNevadaNew HampshireNew JerseyNew MexicoNew York StateNorth CarolinaNorth DakotaNorthern Mariana IslandsOhioOklahomaOregonPennsylvaniaPuerto RicoRepublic of PalauRhode IslandSouth CarolinaSouth DakotaTennesseeTexasUnited StatesUtahVermontVeterans HealthVirgin IslandsVirginiaWashingtonWest VirginiaWisconsinWyoming,0,0,0,0.0,0.0,0,0.0,0.0,0,753968.0,65907,0.0,0,0.0
2022-05-30,AlabamaAlaskaAmerican SamoaArizonaArkansasBureau of PrisonsCaliforniaColoradoConnecticutDelawareDept of DefenseDistrict of ColumbiaFederated States of MicronesiaFloridaGeorgiaGuamHawaiiIdahoIllinoisIndian Health SvcIndianaIowaKansasKentuckyLong Term CareLouisianaMaineMarshall IslandsMarylandMassachusettsMichiganMinnesotaMississippiMissouriMontanaNebraskaNevadaNew HampshireNew JerseyNew MexicoNew York StateNorth CarolinaNorth DakotaNorthern Mariana IslandsOhioOklahomaOregonPennsylvaniaPuerto RicoRepublic of PalauRhode IslandSouth CarolinaSouth DakotaTennesseeTexasUnited StatesUtahVermontVeterans HealthVirgin IslandsVirginiaWashingtonWest VirginiaWisconsinWyoming,0,0,0,0.0,0.0,0,0.0,0.0,0,767209.0,65620,0.0,0,0.0
2022-05-31,AlabamaAlaskaAmerican SamoaArizonaArkansasBureau of PrisonsCaliforniaColoradoConnecticutDelawareDept of DefenseDistrict of ColumbiaFederated States of MicronesiaFloridaGeorgiaGuamHawaiiIdahoIllinoisIndian Health SvcIndianaIowaKansasKentuckyLong Term CareLouisianaMaineMarshall IslandsMarylandMassachusettsMichiganMinnesotaMississippiMissouriMontanaNebraskaNevadaNew HampshireNew JerseyNew MexicoNew York StateNorth CarolinaNorth DakotaNorthern Mariana IslandsOhioOklahomaOregonPennsylvaniaPuerto RicoRepublic of PalauRhode IslandSouth CarolinaSouth DakotaTennesseeTexasUnited StatesUtahVermontVeterans HealthVirgin IslandsVirginiaWashingtonWest VirginiaWisconsinWyoming,998323328,1274623000,441285210,3397.13,8958.33,376445522,3956.47,11290.28,0,664241.0,57451,43.023,209602322,1868.58
2022-06-01,AlabamaAlaskaAmerican SamoaArizonaArkansasBureau of PrisonsCaliforniaColoradoConnecticutDelawareDept of DefenseDistrict of ColumbiaFederated States of MicronesiaFloridaGeorgiaGuamHawaiiIdahoIllinoisIndian Health SvcIndianaIowaKansasKentuckyLong Term CareLouisianaMaineMarshall IslandsMarylandMassachusettsMichiganMinnesotaMississippiMissouriMontanaNebraskaNevadaNew HampshireNew JerseyNew MexicoNew York StateNorth CarolinaNorth DakotaNorthern Mariana IslandsOhioOklahomaOregonPennsylvaniaPuerto RicoRepublic of PalauRhode IslandSouth CarolinaSouth DakotaTennesseeTexasUnited StatesUtahVermontVeterans HealthVirgin IslandsVirginiaWashingtonWest VirginiaWisconsinWyoming,997973751,1273728935,440890904,3335.31,8806.68,376089038,3887.43,11078.81,813452,687811.0,60137,42.3,209965441,1842.01
2022-06-02,AlabamaAlaskaAmerican SamoaArizonaArkansasBureau of PrisonsCaliforniaColoradoConnecticutDelawareDept of DefenseDistrict of ColumbiaFederated States of MicronesiaFloridaGeorgiaGuamHawaiiIdahoIllinoisIndian Health SvcIndianaIowaKansasKentuckyLong Term CareLouisianaMaineMarshall IslandsMarylandMassachusettsMichiganMinnesotaMississippiMissouriMontanaNebraskaNevadaNew HampshireNew JerseyNew MexicoNew York StateNorth CarolinaNorth DakotaNorthern Mariana IslandsOhioOklahomaOregonPennsylvaniaPuerto RicoRepublic of PalauRhode IslandSouth CarolinaSouth DakotaTennesseeTexasUnited StatesUtahVermontVeterans HealthVirgin IslandsVirginiaWashingtonWest VirginiaWisconsinWyoming,469642623,596960680,206805399,3266.16,8632.01,176709598,3802.15,10847.69,287913,627805.0,57347,41.54,99663017,1816.16
2022-06-03,AlabamaAlaskaAmerican SamoaArizonaArkansasBureau of PrisonsCaliforniaColoradoConnecticutDelawareDept of DefenseDistrict of ColumbiaFederated States of MicronesiaFloridaGeorgiaGuamHawaiiIdahoIllinoisIndian Health SvcIndianaIowaKansasKentuckyLong Term CareLouisianaMaineMarshall IslandsMarylandMassachusettsMichiganMinnesotaMississippiMissouriMontanaNebraskaNevadaNew HampshireNew JerseyNew MexicoNew York StateNorth CarolinaNorth DakotaNorthern Mariana IslandsOhioOklahomaOregonPennsylvaniaPuerto RicoRepublic of PalauRhode IslandSouth CarolinaSouth DakotaTennesseeTexasUnited StatesUtahVermontVeterans HealthVirgin IslandsVirginiaWashingtonWest VirginiaWisconsinWyoming,1099005388,1398695635,483264238,3478.59,9194.47,413651388,4048.02,11565.17,301547,590734.0,53589,43.898,233775097,1936.24
2022-06-04,AlabamaAlaskaAmerican SamoaArizonaArkansasBureau of PrisonsCaliforniaColoradoConnecticutDelawareDept of DefenseDistrict of ColumbiaFederated States of MicronesiaFloridaGeorgiaGuamHawaiiIdahoIllinoisIndian Health SvcIndianaIowaKansasKentuckyLong Term CareLouisianaMaineMarshall IslandsMarylandMassachusettsMichiganMinnesotaMississippiMissouriMontanaNebraskaNevadaNew HampshireNew JerseyNew MexicoNew York StateNorth CarolinaNorth DakotaNorthern Mariana IslandsOhioOklahomaOregonPennsylvaniaPuerto RicoRepublic of PalauRhode IslandSouth CarolinaSouth DakotaTennesseeTexasUnited StatesUtahVermontVeterans HealthVirgin IslandsVirginiaWashingtonWest VirginiaWisconsinWyoming,1099760652,1401323435,483384363,3479.47,9201.13,413751320,4048.96,11586.14,755264,642226.0,58727,43.854,234314428,1941.2
2022-06-05,AlabamaAlaskaAmerican SamoaArizonaArkansasBureau of PrisonsCaliforniaColoradoConnecticutDelawareDept of DefenseDistrict of ColumbiaFederated States of MicronesiaFloridaGeorgiaGuamHawaiiIdahoIllinoisIndian Health SvcIndianaIowaKansasKentuckyLong Term CareLouisianaMaineMarshall IslandsMarylandMassachusettsMichiganMinnesotaMississippiMissouriMontanaNebraskaNevadaNew HampshireNew JerseyNew MexicoNew York StateNorth CarolinaNorth DakotaNorthern Mariana IslandsOhioOklahomaOregonPennsylvaniaPuerto RicoRepublic of PalauRhode IslandSouth CarolinaSouth DakotaTennesseeTexasUnited StatesUtahVermontVeterans HealthVirgin IslandsVirginiaWashingtonWest VirginiaWisconsinWyoming,1077139955,1372979790,473784340,3411.01,9022.78,405068312,3973.24,11362.4795,421519,647420.0,59331,43.06,229354381,1902.1
2022-06-06,AlabamaAlaskaAmerican SamoaArizonaArkansasBureau of PrisonsCaliforniaColoradoConnecticutDelawareDept of DefenseDistrict of ColumbiaFederated States of MicronesiaFloridaGeorgiaGuamHawaiiIdahoIllinoisIndian Health SvcIndianaIowaKansasKentuckyLong Term CareLouisianaMaineMarshall IslandsMarylandMassachusettsMichiganMinnesotaMississippiMissouriMontanaNebraskaNevadaNew HampshireNew JerseyNew MexicoNew York StateNorth CarolinaNorth DakotaNorthern Mariana IslandsOhioOklahomaOregonPennsylvaniaPuerto RicoRepublic of PalauRhode IslandSouth CarolinaSouth DakotaTennesseeTexasUnited StatesUtahVermontVeterans HealthVirgin IslandsVirginiaWashingtonWest VirginiaWisconsinWyoming,1077365729,1372979790,473822256,3411.35,9024.95,405096634,3973.65,11362.4795,225774,624641.0,58019,43.071,229514715,1903.49
2022-06-07,AlabamaAlaskaAmerican SamoaArizonaArkansasBureau of PrisonsCaliforniaColoradoConnecticutDelawareDept of DefenseDistrict of ColumbiaFederated States of MicronesiaFloridaGeorgiaGuamHawaiiIdahoIllinoisIndian Health SvcIndianaIowaKansasKentuckyLong Term CareLouisianaMaineMarshall IslandsMarylandMassachusettsMichiganMinnesotaMississippiMissouriMontanaNebraskaNevadaNew HampshireNew JerseyNew MexicoNew York StateNorth CarolinaNorth DakotaNorthern Mariana IslandsOhioOklahomaOregonPennsylvaniaPuerto RicoRepublic of PalauRhode IslandSouth CarolinaSouth DakotaTennesseeTexasUnited StatesUtahVermontVeterans HealthVirgin IslandsVirginiaWashingtonWest VirginiaWisconsinWyoming,473632015,603622740,208885129,3272.65,8660.24,178073316,3815.58,10902.49,321991,656993.0,64534,41.481,100278026,1824.48
2022-06-08,AlabamaAlaskaAmerican SamoaArizonaArkansasBureau of PrisonsCaliforniaColoradoConnecticutDelawareDept of DefenseDistrict of ColumbiaFederated States of MicronesiaFloridaGeorgiaGuamHawaiiIdahoIllinoisIndian Health SvcIndianaIowaKansasKentuckyLong Term CareLouisianaMaineMarshall IslandsMarylandMassachusettsMichiganMinnesotaMississippiMissouriMontanaNebraskaNevadaNew HampshireNew JerseyNew MexicoNew York StateNorth CarolinaNorth DakotaNorthern Mariana IslandsOhioOklahomaOregonPennsylvaniaPuerto RicoRepublic of PalauRhode IslandSouth CarolinaSouth DakotaTennesseeTexasUnited StatesUtahVermontVeterans HealthVirgin IslandsVirginiaWashingtonWest VirginiaWisconsinWyoming,491735103,627949435,216205099,3248.67,8607.23,184831839,3788.11,10925.31,240165,608841.0,59897,41.12,104847248,1820.97
2022-06-09,AlabamaAlaskaAmerican SamoaArizonaArkansasBureau of PrisonsCaliforniaColoradoConnecticutDelawareDept of DefenseDistrict of ColumbiaFederated States of MicronesiaFloridaGeorgiaGuamHawaiiIdahoIllinoisIndian Health SvcIndianaIowaKansasKentuckyLong Term CareLouisianaMaineMarshall IslandsMarylandMassachusettsMichiganMinnesotaMississippiMissouriMontanaNebraskaNevadaNew HampshireNew JerseyNew MexicoNew York StateNorth CarolinaNorth DakotaNorthern Mariana IslandsOhioOklahomaOregonPennsylvaniaPuerto RicoRepublic of PalauRhode IslandSouth CarolinaSouth DakotaTennesseeTexasUnited StatesUtahVermontVeterans HealthVirgin IslandsVirginiaWashingtonWest VirginiaWisconsinWyoming,1088304043,1391339410,477927813,3454.26,9171.86,408819934,4039.74,11663.9,285584,593255.0,59452,43.41,232884460,1943.62
2022-06-10,AlabamaAlaskaAmerican SamoaArizonaArkansasBureau of PrisonsCaliforniaColoradoConnecticutDelawareDept of DefenseDistrict of ColumbiaFederated States of MicronesiaFloridaGeorgiaGuamHawaiiIdahoIllinoisIndian Health SvcIndianaIowaKansasKentuckyLong Term CareLouisianaMaineMarshall IslandsMarylandMassachusettsMichiganMinnesotaMississippiMissouriMontanaNebraskaNevadaNew HampshireNew JerseyNew MexicoNew York StateNorth CarolinaNorth DakotaNorthern Mariana IslandsOhioOklahomaOregonPennsylvaniaPuerto RicoRepublic of PalauRhode IslandSouth CarolinaSouth DakotaTennesseeTexasUnited StatesUtahVermontVeterans HealthVirgin IslandsVirginiaWashingtonWest VirginiaWisconsinWyoming,1112111350,1422199355,487678722,3523.96,9360.34,417638000,4116.83,11907.19,707492,602253.0,59709,44.179,238750044,1990.3
2022-06-11,AlabamaAlaskaAmerican SamoaArizonaArkansasBureau of PrisonsCaliforniaColoradoConnecticutDelawareDept of DefenseDistrict of ColumbiaFederated States of MicronesiaFloridaGeorgiaGuamHawaiiIdahoIllinoisIndian Health SvcIndianaIowaKansasKentuckyLong Term CareLouisianaMaineMarshall IslandsMarylandMassachusettsMichiganMinnesotaMississippiMissouriMontanaNebraskaNevadaNew HampshireNew JerseyNew MexicoNew York StateNorth CarolinaNorth DakotaNorthern Mariana IslandsOhioOklahomaOregonPennsylvaniaPuerto RicoRepublic of PalauRhode IslandSouth CarolinaSouth DakotaTennesseeTexasUnited StatesUtahVermontVeterans HealthVirgin IslandsVirginiaWashingtonWest VirginiaWisconsinWyoming,1095862781,1403141570,480413930,3450.8901,9167.99,411427227,4031.3801,11678.94,659984,588355.0,58328,43.338,235523406,1951.16
2022-06-12,AlabamaAlaskaAmerican SamoaArizonaArkansasBureau of PrisonsCaliforniaColoradoConnecticutDelawareDept of DefenseDistrict of ColumbiaFederated States of MicronesiaFloridaGeorgiaGuamHawaiiIdahoIllinoisIndian Health SvcIndianaIowaKansasKentuckyLong Term CareLouisianaMaineMarshall IslandsMarylandMassachusettsMichiganMinnesotaMississippiMissouriMontanaNebraskaNevadaNew HampshireNew JerseyNew MexicoNew York StateNorth CarolinaNorth DakotaNorthern Mariana IslandsOhioOklahomaOregonPennsylvaniaPuerto RicoRepublic of PalauRhode IslandSouth CarolinaSouth DakotaTennesseeTexasUnited StatesUtahVermontVeterans HealthVirgin IslandsVirginiaWashingtonWest VirginiaWisconsinWyoming,1073103122,1374630925,470805111,3382.22,8987.86,402732989,3955.45,11454.84,363317,579385.0,56619,42.534,230444697,1910.7
2022-06-13,AlabamaAlaskaAmerican SamoaArizonaArkansasBureau of PrisonsCaliforniaColoradoConnecticutDelawareDept of DefenseDistrict of ColumbiaFederated States of MicronesiaFloridaGeorgiaGuamHawaiiIdahoIllinoisIndian Health SvcIndianaIowaKansasKentuckyLong Term CareLouisianaMaineMarshall IslandsMarylandMassachusettsMichiganMinnesotaMississippiMissouriMontanaNebraskaNevadaNew HampshireNew JerseyNew MexicoNew York StateNorth CarolinaNorth DakotaNorthern Mariana IslandsOhioOklahomaOregonPennsylvaniaPuerto RicoRepublic of PalauRhode IslandSouth CarolinaSouth DakotaTennesseeTexasUnited StatesUtahVermontVeterans HealthVirgin IslandsVirginiaWashingtonWest VirginiaWisconsinWyoming,1073281677,1374632025,470833784,3382.68,8990.39,402755557,3955.96,11454.84,178555,571983.0,57095,42.547,230572607,1912.27
2022-06-14,AlabamaAlaskaAmerican SamoaArizonaArkansasBureau of PrisonsCaliforniaColoradoConnecticutDelawareDept of DefenseDistrict of ColumbiaFederated States of MicronesiaFloridaGeorgiaGuamHawaiiIdahoIllinoisIndian Health SvcIndianaIowaKansasKentuckyLong Term CareLouisianaMaineMarshall IslandsMarylandMassachusettsMichiganMinnesotaMississippiMissouriMontanaNebraskaNevadaNew HampshireNew JerseyNew MexicoNew York StateNorth CarolinaNorth DakotaNorthern Mariana IslandsOhioOklahomaOregonPennsylvaniaPuerto RicoRepublic of PalauRhode IslandSouth CarolinaSouth DakotaTennesseeTexasUnited StatesUtahVermontVeterans HealthVirgin IslandsVirginiaWashingtonWest VirginiaWisconsinWyoming,1073830383,1375842925,470915468,3383.44,8995.25,402828821,3956.7,11465.78,548706,562339.0,53165,42.528,230969058,1915.63
